dir path	filename	child age	# participants	partipant type	# adults
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	06a	2;3.09	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	06b	2;3.09	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	07a	2;4.13	2	Investigator;Adult;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	07b	2;4.13	3	Mother;Investigator;Adult;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	07c	2;4.13	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	07d	2;4.13	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	08a	2;4.27	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	08b	2;4.27	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	08c	2;4.27	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	08d	2;4.27	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	08e	2;4.27	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	09a	2;5.18	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	09b	2;5.18	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	09c	2;5.18	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	09d	2;5.18	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	09e	2;5.18	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	10a	2;6.15	3	Mother;Investigator;Grandmother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	10b	2;6.15	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	10c	2;6.15	2	Mother;Investigator;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	11a	2;7.06	2	Investigator;Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	11b	2;7.06	2	Investigator;Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	11c	2;7.06	2	Investigator;Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	11d	2;7.06	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	11e	2;7.06	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	12a	2;9.05	2	Investigator;Father;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	12b	2;9.05	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	12c	2;9.05	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	12d	2;9.05	1	Investigator;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//spa/Yasmin	12e	2;9.05	1	Investigator;	0
