dir path	filename	child age	# participants	partipant type	# adults
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020116	2;01.16	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020124	2;01.24	2	Mother;Environment;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020202	2;02.02	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020211	2;02.11	4	Mother;Father;Grandfather;Grandmother;	4
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020217	2;02.17	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020306	2;03.06	3	Mother;Father;Adult;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020316	2;03.16	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020324	2;03.24	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020411	2;04.11	2	Mother;Grandmother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020416	2;04.16	2	Mother;Adult;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020424	2;04.24	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020427	2;04.27	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020507	2;05.07	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020514	2;05.14	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020515	2;05.15	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020517	2;05.17	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020518	2;05.18	3	Mother;Father;Environment;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020519	2;05.19	2	Father;Mother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020527	2;05.27	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020611	2;06.11	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020625	2;06.25	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020703	2;07.03	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020713	2;07.13	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020720	2;07.20	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020727	2;07.27	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020811	2;08.11	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020819	2;08.19	2	Mother;Environment;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020917	2;09.17	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	020923	2;09.23	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	021001	2;10.01	2	Mother;Adult;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	021008a	2;10.08	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	021008b	2;10.08	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	021018	2;10.18	4	Mother;Toy;Adult;Father;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	021027	2;10.27	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	021114	2;11.14	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	021123	2;11.23	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	030000	3;	3	Mother;Father;Grandmother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	030101	3;01.01	3	Mother;Grandmother;Father;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	030219	3;02.19	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	030325	3;03.25	3	Mother;Adult;Father;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	030623	3;06.23	4	Mother;Adult;Adult;Father;	4
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima	031010	3;10.10	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010200	1;02.	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010214	1;02.14	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010309	1;03.09	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010326	1;03.26	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010407	1;04.07	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010420	1;04.20	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010503	1;05.03	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010520	1;05.20	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010603	1;06.03	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010618	1;06.18	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010704	1;07.04	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010722	1;07.22	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010805	1;08.05	2	Mother;Toy;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010822	1;08.22	2	Mother;Brother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010907	1;09.07	4	Mother;Father;Brother;Non_Human;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	010925	1;09.25	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	011012	1;10.12	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	011027	1;10.27	2	Mother;Brother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	011115	1;11.15	3	Mother;Father;Family_Friend;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	011128	1;11.28	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020013	2;00.13	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020027	2;00.27	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020110	2;01.10	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020119	2;01.19	2	Mother;Family_Friend;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020211	2;02.11	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020305	2;03.05	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020312	2;03.12	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020319	2;03.19	4	Mother;Father;Brother;Toy;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020501	2;05.01	3	Mother;Brother;Non_Human;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020515	2;05.15	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020527	2;05.27	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020616	2;06.16	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020627	2;06.27	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020707	2;07.07	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020724	2;07.24	3	Mother;Father;Toy;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020807	2;08.07	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020819	2;08.19	4	Mother;Brother;Father;Unidentified;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	020908	2;09.08	3	Mother;Brother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	021002	2;10.02	4	Mother;Brother;Adult;Father;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	021016	2;10.16	3	Mother;Brother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	021028	2;10.28	3	Mother;Brother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	021126	2;11.26	3	Mother;Brother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030119	3;01.19	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030200	3;01.19	1	Target_Child;	0
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030400	3;04.	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030424	3;04.24	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030600	3;06.	4	Mother;Brother;Father;Unidentified;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030621	3;06.21	3	Mother;Father;Brother;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030722	3;07.22	2	Mother;Unidentified;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	030823	3;08.23	2	Mother;Brother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	031018	3;10.18	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet	031124	3;11.24	2	Mother;Adult;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010412	1;04.12	4	Mother;Camera_Operator;Family_Friend;Adult;	4
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010427	1;04.27	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010605	1;06.05	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010619	1;06.19	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010708	1;07.08	2	Father;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010718	1;07.18	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010802	1;08.02	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010814	1;08.14	4	Mother;Camera_Operator;Toy;Non_Human;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010829	1;08.29	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010912	1;09.12	3	Mother;Camera_Operator;Grandmother;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	010927	1;09.27	3	Mother;Camera_Operator;Father;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	011012	1;10.12	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	011100	1;11.	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	011115	1;11.15	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020012	2;00.12	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020028	2;00.28	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020109	2;01.09	1	Mother;	1
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020127	2;01.27	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020209	2;02.09	4	Mother;Camera_Operator;Father;Sister;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020221	2;02.21	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020307	2;03.07	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020319	2;03.19	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020403	2;04.03	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020416	2;04.16	5	Mother;Camera_Operator;Visitor;Family_Friend;Visitor;	5
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020500	2;05.	6	Mother;Father;Camera_Operator;Brother;Sister;Sister;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020516	2;05.16	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020529	2;05.29	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020612	2;06.12	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020626	2;06.26	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020708	2;07.08	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020726	2;07.26	2	Mother;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020808	2;08.08	4	Mother;Father;Camera_Operator;Toy;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020822	2;08.22	4	Mother;Father;Camera_Operator;Non_Human;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	020905	2;09.05	3	Father;Sister;Camera_Operator;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	021100	2;11.	4	Mother;Sister;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	021114	2;11.14	4	Mother;Father;Camera_Operator;Sister;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030011	3;00.11	4	Mother;Father;Camera_Operator;Sister;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030028	3;00.28	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030115	3;01.15	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030125	3;01.25	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030221	3;02.21	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030305	3;03.05	3	Mother;Father;Camera_Operator;	3
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030325	3;03.25	2	Mother;Father;	2
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William	030418	3;04.18	3	Mother;Father;Camera_Operator;	3
